Record Id,Created Time,HSLP ordered at,Platform database ID (Agent),Display name,Property city,State (Agent),Closing date,Property Status,Property Status Updated,Closing Date is Wrong,,
zcrm_1781014000134950081,2/15/2022,2/18/2022,79531,2818 W Master St,Philadelphia,Pennsylvania,,,,false,,
zcrm_1781014000134870228,2/14/2022,2/14/2022,ID:432eaa13-ee6b-4531-980e-03ba99ab2087,842 E Valley Blvd,Alhambra,California,"Feb 28, 2022",,,false,,
zcrm_1781014000134850129,2/14/2022,2/14/2022,48472,300 Bowie St #2902,Austin,Texas,,,,false,,
zcrm_1781014000134821968,2/14/2022,2/14/2022,96686,105 Dogwood Drive,Hawley,Pennsylvania,,,,false,,
zcrm_1781014000134821126,2/14/2022,2/14/2022,178880,132 Dove Landing Ct,Navasota,Texas,,,,false,,
zcrm_1781014000134711904,2/13/2022,2/14/2022,60626,1329 E. Lott,Kingsville,Texas,,,,false,,
zcrm_1781014000134691489,2/13/2022,2/16/2022,269839,20519 Baron Bend Lane,Katy,Texas,,,,false,,
zcrm_1781014000134649877,2/13/2022,2/13/2022,,661 black champ rd,Waxahachie,,,,,false,,
zcrm_1781014000134645478,2/12/2022,2/15/2022,141427,1636 W Alabama,Houston,Texas,,,,false,,
zcrm_1781014000134585782,2/11/2022,2/21/2022,5108,6315 Silvery Moon Drive,Dallas,Texas,,,,false,,
zcrm_1781014000134567773,2/11/2022,5/9/2022,653,10908 Doswell Cove,Austin,Texas,,,,false,,
zcrm_1781014000134545706,2/11/2022,2/14/2022,3163,201 Naked Indian Trail,New Braunfels,Texas,,,,false,,
zcrm_1781014000134437371,2/10/2022,2/15/2022,292454,109 W Robin Ln,Harker Heights,Texas,"Sep 8, 2022",,,false,,
zcrm_1781014000134313424,2/10/2022,2/11/2022,258478,6433 Ridglea Crest Dr,Fort Worth,Texas,,,,false,,
zcrm_1781014000134248099,2/10/2022,2/10/2022,192821,6020 Springdale Road Unit 17,Austin,Texas,,,,false,,
zcrm_1781014000134069805,2/9/2022,3/2/2022,281508,2306 Love Road,Killeen,Texas,,,,false,,
zcrm_1781014000134068191,2/9/2022,2/9/2022,147742,2010 Glen Park Drive,Missouri,Texas,,,,false,,
zcrm_1781014000134065430,2/9/2022,2/9/2022,281508,2306 Love Road,killeen,Texas,,,,false,,
zcrm_1781014000133911530,2/9/2022,2/17/2022,6062,1221 E Louisiana Ave,Dallas,Texas,,,,false,,
zcrm_1781014000133843119,2/8/2022,2/14/2022,114488,293 Sweet Gum,Kyle,Texas,,,,false,,
zcrm_1781014000133827946,2/8/2022,2/8/2022,13099,923 West Stone Avenue,White Deer,Texas,,,,false,,
zcrm_1781014000133825576,2/8/2022,2/13/2022,252460,1527 Beaconshire Road,Houston,Texas,"May 6, 2022",,,true,,
zcrm_1781014000133817240,2/8/2022,2/8/2022,286842,Brent Mullinix,Raywood,Texas,,,,false,,
zcrm_1781014000133582705,2/7/2022,2/7/2022,286849,202 S Redbud St,Ore City,Texas,,,,false,,
zcrm_1781014000133555657,2/7/2022,2/7/2022,182808,7803 Baltzell Dr,Spring,Texas,,,,false,,
zcrm_1781014000133555001,2/7/2022,2/9/2022,352,1605 E. Paseo Circle,Brownfield,Texas,,,,false,,
zcrm_1781014000133448254,2/5/2022,2/5/2022,104465,7164 Texas R 2 Unit 106,Del Rio,Texas,"Feb 22, 2022",,,false,,
zcrm_1781014000133394754,2/4/2022,2/8/2022,73116,1001 N Jackson,Palestine,Texas,,,,false,,
zcrm_1781014000133352362,2/4/2022,2/4/2022,,736 WINEBERRY WAY,ABERDEEN,,,,,false,,
zcrm_1781014000133177238,2/3/2022,2/3/2022,171763,1562 Bryant WAY,BEAUMONT,Texas,,,,false,,
zcrm_1781014000133137315,2/3/2022,8/16/2022,5176,1017 Prairie Heights Dr.,Fort Worth,Texas,"Sep 21, 2022",,,false,,
zcrm_1781014000133136206,2/3/2022,2/5/2022,16527,120 Canal Dr.,Friendswood,Texas,,,,false,,
zcrm_1781014000132929337,2/2/2022,2/4/2022,21063,2155 New York Ave,Fort Worth,Texas,"Sep 30, 2022",,,false,,
zcrm_1781014000132917696,2/2/2022,2/3/2022,61919,4013 S Parker,Amarillo,Texas,,,,false,,
zcrm_1781014000132901222,2/2/2022,2/4/2022,212973,6703 Symphony Lane,Dallas,Texas,,,,false,,
zcrm_1781014000132898984,2/2/2022,2/3/2022,73745,1800 Bauer Road,Winnie,Texas,,,,false,,
zcrm_1781014000132664086,2/1/2022,2/13/2022,29087,7233 Red Man Dr.,El Paso,Texas,"Sep 15, 2022",,,false,,
zcrm_1781014000132647370,2/1/2022,2/8/2022,203215,8277 Kingsbrook Road #252,Houston,Texas,,,,false,,
zcrm_1781014000132607656,2/1/2022,2/1/2022,213216,25 Brentwood Circle,Lubbock,Texas,,,,false,,
zcrm_1781014000132458583,2/1/2022,7/20/2022,217299,18 E Paul St,West Middlesex,Pennsylvania,"Sep 15, 2022",,,false,,
zcrm_1781014000132313421,1/31/2022,5/9/2022,247415,17636 Highway 36,Guy,Texas,"Sep 19, 2022",,,false,,
zcrm_1781014000132303699,1/31/2022,2/17/2022,222689,2347 Washington Blvd,Franklin,Pennsylvania,,,,false,,
zcrm_1781014000132302703,1/31/2022,1/31/2022,48481,2308 Townes Ln,Austin,Texas,,,,false,,
zcrm_1781014000132289059,1/31/2022,1/31/2022,48481,7 Green Ln,Austin,Texas,,,,false,,
zcrm_1781014000132216135,1/30/2022,2/2/2022,99600,233 Chuck Wagon Trail,Fort worth,Texas,,,,false,,
zcrm_1781014000132170035,1/29/2022,4/8/2022,162965,1625 Orchard Lane,Hideaway,Texas,,,,false,,
zcrm_1781014000132110456,1/28/2022,1/28/2022,289456,200 SATURN DR,Trinity,Texas,,,,false,,
zcrm_1781014000131956400,1/27/2022,1/27/2022,208617,107 fm1191,Bryson,Texas,,,,false,,
zcrm_1781014000131944559,1/27/2022,5/23/2022,29087,769 Trejo Road,El Paso,Texas,,,,false,,
zcrm_1781014000131911631,1/27/2022,1/31/2022,1002,4802 W Wadley Ave,Midland,Texas,,,,false,,
zcrm_1781014000131765149,1/26/2022,1/26/2022,204745,1610 MO DRIVE,LUMBERTON,Texas,,,,false,,
zcrm_1781014000131716138,1/26/2022,1/28/2022,29087,11633 GYPSUM HILLS,El Paso,Texas,,,,false,,
zcrm_1781014000131478712,1/25/2022,1/26/2022,9480,8321 Burnley,The Colony,Texas,,,,false,,
zcrm_1781014000131361498,1/24/2022,1/25/2022,47581,13490 FM 2095,Gause,Texas,,,,false,,
zcrm_1781014000131274458,1/24/2022,1/24/2022,89610,400 Bridge Street,Weissport,Pennsylvania,,,,false,,
zcrm_1781014000131244651,1/23/2022,1/24/2022,227175,122 Landers St.,Mineola,Texas,,,,false,,
zcrm_1781014000131198196,1/22/2022,1/22/2022,49946,101 Stellamar,Hutto,Texas,,,,false,,
zcrm_1781014000131115313,1/21/2022,1/21/2022,247123,18715 Keystone Oak St,Houston,Texas,,,,false,,
zcrm_1781014000131088568,1/21/2022,1/21/2022,61418,6813 Miranda Dr,Austin,Texas,,,,false,,
zcrm_1781014000130691477,1/19/2022,3/28/2022,12835,1502 CHESTNUT RIDGE,KINGWOOD,Texas,"Sep 27, 2022",,,false,,
zcrm_1781014000130687229,1/19/2022,1/19/2022,22984,9807 cottle drive,Austin,Texas,,,,false,,
zcrm_1781014000130649939,1/19/2022,4/8/2022,341,102 Squires Drive,Lakeway,Texas,,,,false,,
zcrm_1781014000130390369,1/18/2022,1/18/2022,107091,201 baker avenue,NAPLES,Texas,,,,false,,
zcrm_1781014000130389005,1/18/2022,1/18/2022,46331,396 Old West Trl,Buda,Texas,,,,false,,
zcrm_1781014000130376216,1/18/2022,1/28/2022,64902,3251 Lake Park Road,Belton,Texas,,,,false,,
zcrm_1781014000130236204,1/17/2022,1/19/2022,211795,157 Wilbur Bloom Blvd,East Stroudsburg,Pennsylvania,,,,false,,
zcrm_1781014000130226183,1/17/2022,1/17/2022,,2201 E Crockett Street,San Antonio,,"Jan 31, 2022",,,false,,
zcrm_1781014000130222046,1/17/2022,1/17/2022,48631,5715 Acacia Farm,San Antonio,Texas,,,,false,,
zcrm_1781014000130221068,1/17/2022,1/17/2022,195525,3313 Duke,Big Spring,Texas,,,,false,,
zcrm_1781014000130219568,1/17/2022,1/19/2022,4658,2810 Sutton St,Dallas,Texas,,,,false,,
zcrm_1781014000130218881,1/17/2022,1/20/2022,173325,2043 Fairmeadow Dr.,Richardson,Texas,,,,false,,
zcrm_1781014000130058987,1/16/2022,1/16/2022,64463,448 Elm St,Kingsland,Texas,,,,false,,
zcrm_1781014000130033562,1/16/2022,1/16/2022,,78 Mountain View Road,Fairfax,,,,,true,,
zcrm_1781014000130032333,1/15/2022,1/16/2022,76171,8716 Ranch Road 12,San Marcos,Texas,,,,false,,
zcrm_1781014000129595758,1/12/2022,1/17/2022,,32 N. 2nd. St.,Allentown,,,,,false,,
zcrm_1781014000129499840,1/12/2022,1/12/2022,10070,104 Laf a Lot,Comfort,Texas,"Sep 16, 2022",,,false,,
zcrm_1781014000129431107,1/11/2022,1/11/2022,232849,23860 CR 374,Gladewater,Texas,,,,false,,
zcrm_1781014000129339601,1/11/2022,1/11/2022,18867,18325 Branson Falls,San Antonio,Texas,,,,false,,
zcrm_1781014000129022050,1/10/2022,1/10/2022,129627,4027 FM 2091 N,Gonzales,Texas,,,,false,,
zcrm_1781014000128879733,1/8/2022,1/15/2022,177697,1803 Toronto St.,Dallas,Texas,,,,false,,
zcrm_1781014000128875920,1/9/2022,1/10/2022,199311,13505 Sunrise Meadow,Saint Hedwig,Texas,,,,false,,
zcrm_1781014000128840892,1/7/2022,1/7/2022,171818,245 Lee Street,Lumberton,Texas,,,,false,,
zcrm_1781014000128807847,1/7/2022,1/7/2022,73677,3906 Sparkleberry Dr.,Corpus Christi,Texas,,,,false,,
zcrm_1781014000128634440,1/6/2022,1/6/2022,89107,112 Broad St,Butler,Pennsylvania,,,,false,,
zcrm_1781014000128343842,1/5/2022,1/11/2022,29087,5809 Redstone Rim Dr.,El Paso,Texas,,,,false,,
zcrm_1781014000128303621,1/5/2022,1/5/2022,350,25404 Hamilton Pool Road,Cypress Mill,Texas,,,,false,,
zcrm_1781014000128206729,1/5/2022,1/5/2022,182429,242,San Antonio,Texas,,,,false,,
zcrm_1781014000127987021,1/3/2022,1/9/2022,5563,5200 Langwood Drive,Austin,Texas,,,,false,,
zcrm_1781014000127929866,1/3/2022,1/8/2022,277488,75 Coal st,Glen Lyon,Pennsylvania,,,,false,,
zcrm_1781014000127873227,1/2/2022,1/2/2022,ID:e7f01e6f-b980-46e3-9420-a61c210957de,13601 Whittier Blvd,Whittier,California,,,,false,,
zcrm_1781014000127814535,1/2/2022,1/2/2022,112096,212 S Lutterloh,Gatesville,Texas,,,,false,,
zcrm_1781014000127543583,12/30/2021,1/18/2022,ID:1aafd4e0-4f14-4017-92bb-941c0bf9c727,466 Granite View Dr,perris,California,"Jan 17, 2022",,,false,,
zcrm_1781014000127348490,12/29/2021,12/30/2021,12467,"17926 Logans Pine Drive, Tomball, TX 77377",Tomball,Texas,,,,false,,
zcrm_1781014000126933184,12/27/2021,2/17/2022,150982,2047 Westcreek Lane #1203,Houston,Texas,,,,false,,
zcrm_1781014000126844302,12/27/2021,12/27/2021,191,"213, Beaver Circle",Horseshoe Bay,Texas,,,,false,,
zcrm_1781014000126660795,12/26/2021,12/29/2021,197029,13105 Henneman Dr.,Pflugerville,Texas,,,,false,,
zcrm_1781014000126376461,12/22/2021,12/23/2021,195146,706 N MISSOURI,FORT STOCKTON,Texas,,,,false,,
zcrm_1781014000126098364,12/21/2021,12/27/2021,ID:765f64b6-34c5-44ee-85af-b83d3349c6e0,436 W Central Ave,Brea,California,"Jan 10, 2022",,,true,,
zcrm_1781014000126080481,12/21/2021,12/21/2021,176863,300 San Juan Dr,Fort Davis,Texas,,,,false,,
zcrm_1781014000125919740,12/20/2021,12/20/2021,ID:81019e9c-6081-4d04-a080-1119e820f955,280 Beacon Lane,Ukiah,California,,,,false,,
zcrm_1781014000125836147,12/20/2021,12/20/2021,116157,18252 CR 481,Lindale,Texas,,,,false,,
zcrm_1781014000125737854,12/19/2021,12/20/2021,34099,1641 Victory,Wichita Falls,Texas,,,,false,,
zcrm_1781014000125724900,12/18/2021,12/27/2021,3213,260 County Road 4802,Castroville,Texas,,,,false,,
zcrm_1781014000125717376,12/18/2021,12/21/2021,64902,4300 Matt Drive,Killeen,Texas,,,,false,,
zcrm_1781014000125707247,12/17/2021,12/18/2021,164881,9502 Maple Green Ln,Houston,Texas,,,,false,,
zcrm_1781014000125584823,12/17/2021,12/17/2021,ID:659f9992-f0e9-4bbb-a3ea-a864332da47f,19097 E Rogers Dr,Tahlequah,Oklahoma,,,,false,,
zcrm_1781014000125298118,12/15/2021,1/3/2022,3554,3 W Isle Pl,The Woodlands,Texas,,,,false,,
zcrm_1781014000125271807,12/15/2021,12/15/2021,3554,64 Autumn Crescent,The Woodlands,Texas,,,,false,,
zcrm_1781014000125081465,12/14/2021,12/14/2021,187136,221 Front St,Palestine,Texas,,,,false,,
zcrm_1781014000124916302,12/13/2021,12/15/2021,20592,7912 Rexford Dr,Fort Worth,Texas,,,,false,,
zcrm_1781014000124910711,12/13/2021,12/14/2021,,1057 S Huff Road,Pampa,,,,,false,,
zcrm_1781014000124560359,12/10/2021,12/10/2021,242835,1058 Kc 470,Junction,Texas,,,,false,,
zcrm_1781014000124533669,12/10/2021,12/10/2021,70128,3212 Parkwood Dr.,Flower Mound,Texas,,,,false,,
zcrm_1781014000124512789,12/10/2021,2/14/2022,179989,4105 Heatherglen,Bay City,Texas,,,,false,,
zcrm_1781014000124501568,12/9/2021,12/10/2021,141043,859 Hunterwood Dr,Jasper,Texas,,,,false,,
zcrm_1781014000124500497,12/9/2021,5/28/2022,12513,"4209 Bell Street, Houston, TX 77023",Houston,Texas,"Sep 30, 2022",,,true,,
zcrm_1781014000124482043,12/9/2021,12/10/2021,233353,7211 Mount Vernon Street,Pittsburgh,Pennsylvania,,,,false,,
zcrm_1781014000124224705,12/8/2021,12/18/2021,246725,5034 Irving St,Philadelphia,Pennsylvania,,,,false,,
zcrm_1781014000124148722,12/7/2021,12/29/2021,79531,3444 Old York Rd,Philadelphia,Pennsylvania,,,,false,,
zcrm_1781014000123928308,12/6/2021,12/6/2021,55694,7030 Ranch Hill Dr,Flint,Texas,"Jan 28, 2022",,,true,,
zcrm_1781014000123884310,12/6/2021,7/22/2022,143333,2117 Addington Street,Irving,Texas,"Sep 23, 2022",,,false,,
zcrm_1781014000123878139,12/6/2021,12/6/2021,260445,672 Broadway Street,Hanover,Pennsylvania,,,,false,,
zcrm_1781014000123816656,12/6/2021,12/6/2021,79531,6760 Stenton Ave,Philadelphia,Pennsylvania,,,,false,,
zcrm_1781014000123803151,12/5/2021,12/5/2021,207965,601 Semple Ave,Pittsburgh,Pennsylvania,,,,false,,
zcrm_1781014000123702500,12/3/2021,12/13/2021,ID:4eb74241-6804-4f75-8255-82d6593b11f2,12324 Francis Drive,Grass Valley,California,,,,false,,
zcrm_1781014000123609156,12/3/2021,12/3/2021,154506,2802 Morrison St #206,Houston,Texas,,,,false,,
zcrm_1781014000123530617,12/3/2021,12/3/2021,58076,11613 American Mustang Loop,Manor,Texas,,,,false,,
zcrm_1781014000123464453,12/2/2021,12/3/2021,277652,1516 S Mingus Blvd,Mingus,Texas,,,,false,,
zcrm_1781014000123438603,12/2/2021,12/2/2021,195563,3640 DUKE,BIG SPRING,Texas,,,,false,,
zcrm_1781014000123337188,12/1/2021,1/10/2022,32424,606 NW 3rd,Happy,Texas,,,,false,,
zcrm_1781014000123259918,12/1/2021,12/1/2021,161323,113 Winding Hollow Cv,Georgetown,Texas,,,,false,,
zcrm_1781014000123255971,12/1/2021,12/1/2021,178891,3403 Dallis Drive,College Station,Texas,,,,false,,
zcrm_1781014000123211065,12/1/2021,12/1/2021,148954,5411 Colebrook Dr,San Antonio,Texas,,,,false,,
zcrm_1781014000123169309,12/1/2021,12/1/2021,,334 Burnside Drive,San Antonio,,,,,false,,
zcrm_1781014000123168379,12/1/2021,12/1/2021,,"george cosbuc, 1",iasi,,,,,false,,
zcrm_1781014000123114232,11/30/2021,11/30/2021,,161 Rick Husband Blvd,Howardwick,,"Feb 18, 2022",,,true,,
zcrm_1781014000122988124,11/29/2021,12/2/2021,4752,6905 W Cleburne St,Fort Worth,Texas,,,,false,,
zcrm_1781014000122968006,11/29/2021,12/2/2021,104261,401 Claride St,Corpus Christi,Texas,,,,false,,
zcrm_1781014000122918166,11/29/2021,11/29/2021,5299,1598 Reserve Road,Waxahachie,Texas,,,,false,,
zcrm_1781014000122748521,11/29/2021,1/29/2022,80346,117 S Beechwood St,Philadelphia,Pennsylvania,,,,false,,
zcrm_1781014000122746995,11/29/2021,11/30/2021,232203,103 Roy Street,Houston,Texas,,,,false,,
zcrm_1781014000122720253,11/28/2021,1/16/2022,207943,1704 Highland Ave,Rockdale,Texas,,,,false,,
zcrm_1781014000122718330,11/29/2021,11/29/2021,172478,4800 Lake Englewood,Waco,Texas,,,,false,,
zcrm_1781014000122715308,11/28/2021,11/28/2021,13064,1922 North Fir Street,Pampa,Texas,,,,false,,
zcrm_1781014000122673320,11/27/2021,11/28/2021,1002,3504 CANEMONT,MIDLAND,Texas,,,,false,,
zcrm_1781014000122670098,11/27/2021,3/14/2022,1077,4621 Breezeway Ct,Midland,Texas,,,,false,,
zcrm_1781014000122663097,11/26/2021,11/26/2021,172048,34 N FERGUSON STREET,SHENANDOAH,Pennsylvania,,,,false,,
zcrm_1781014000122280859,11/23/2021,11/23/2021,257564,3208 Neptune St,Edinburg,Texas,,,,false,,
zcrm_1781014000122191060,11/23/2021,11/23/2021,231630,613 Chelsea Dr,Mission,Texas,,,,false,,
zcrm_1781014000122107415,11/23/2021,11/23/2021,48471,12208 Triple Creek Dr,Dripping Springs,Texas,,,,false,,
zcrm_1781014000122080295,11/23/2021,11/24/2021,7904,6802 Baron Dr,Midland,Texas,,,,false,,
zcrm_1781014000121822617,11/22/2021,11/22/2021,13077,4206 Jennie,Amarillo,Texas,,,,false,,
zcrm_1781014000121777496,11/22/2021,11/23/2021,6050,214 S. Munger Blvd.,Dallas,Texas,,,,false,,
zcrm_1781014000121739154,11/21/2021,11/22/2021,52869,14816 Indian Hill Trl,Willis,Texas,,,,false,,
zcrm_1781014000121629294,11/19/2021,11/20/2021,226277,SN 60 Lake Cherokee,Henderson,Texas,"Sep 15, 2022",,,false,,
zcrm_1781014000121544692,11/19/2021,11/19/2021,171882,1801 W Kirby Ave,Orange,Texas,,,,false,,
zcrm_1781014000121480240,11/18/2021,11/18/2021,153985,24654 Kingsland Blvd.,katy,Texas,,,,false,,
zcrm_1781014000121350610,11/18/2021,11/30/2021,70982,2920 Ruidosa,Longview,Texas,,,,false,,
zcrm_1781014000121325199,11/17/2021,11/17/2021,180472,2301 Luke Ave,Scranton,Pennsylvania,,,,false,,
zcrm_1781014000121309521,11/17/2021,11/19/2021,157676,3215 Ranchland Dr.,Midland,Texas,,,,false,,
zcrm_1781014000121289403,11/17/2021,11/22/2021,71369,3290 B S Hwy 183,Gonzales,Texas,,,,false,,
zcrm_1781014000121281437,11/17/2021,11/19/2021,42334,634 CR 619,Skidmore,Texas,,,,false,,
zcrm_1781014000121129402,11/16/2021,11/19/2021,64902,304 E. 12th Ave.,Belton,Texas,,,,false,,
zcrm_1781014000121118245,11/16/2021,11/18/2021,48582,"2431 FM 1781, Rockport, Texas 78382",Rockport,Texas,,,,false,,
zcrm_1781014000121007145,11/15/2021,11/16/2021,162784,6810 Fm 723 Road,Richmond,Texas,,,,false,,
zcrm_1781014000120975525,11/15/2021,11/15/2021,197481,15502 FM 2172 Schilling Farm HQ House,Darrouzett,Texas,,,,false,,
zcrm_1781014000120973100,11/15/2021,11/15/2021,ID:3f822473-ce6c-4b5b-aba6-5787e0137981,5145 Golf Rd,Merced,California,,,,false,,
zcrm_1781014000120888891,11/15/2021,11/15/2021,133161,11442 Heritage Parkway,West,Texas,,,,false,,
zcrm_1781014000120731595,11/14/2021,11/14/2021,7543,"1521 Taylor Boulevard, Anna, TX 75409",Anna,Texas,,,,false,,
zcrm_1781014000120371547,11/11/2021,11/12/2021,207169,23219 Copper Canyon Dr,Elmendorf,Texas,,,,false,,
zcrm_1781014000120197463,11/10/2021,11/12/2021,157607,6601 Palacio,Amarillo,Texas,,,,false,,
zcrm_1781014000120035052,11/10/2021,11/10/2021,98498,612 Benjamin Court,State College,Pennsylvania,,,,false,,
zcrm_1781014000119942685,11/9/2021,11/9/2021,176457,2423 Deer Run,Lewisville,Texas,,,,false,,
zcrm_1781014000119913542,11/9/2021,11/10/2021,21551,127 Stageline Dr (Two Story House),Kyle,Texas,"Dec 27, 2021",,,true,,
zcrm_1781014000119903773,11/9/2021,11/10/2021,21551,127 Stageline Dr (One Story House),Kyle,Texas,"Dec 27, 2021",,,false,,
zcrm_1781014000119707976,11/8/2021,11/13/2021,ID:6fd06b71-c3ac-4b10-bd55-ab80ccfac5e6,370 V��a La Cumbre,Greenbrae,California,,,,false,,
zcrm_1781014000119691096,11/8/2021,11/8/2021,29788,6619 Fireflame Dr,Dallas,Texas,,,,false,,
zcrm_1781014000119691000,11/8/2021,11/9/2021,14959,5113 Hirsch Road,Houston,Texas,,,,false,,
zcrm_1781014000119683177,11/8/2021,11/8/2021,,"5049 Edwards Ranch Road, Ste. 220",Fort Worth,,,,,false,,
zcrm_1781014000119440130,11/5/2021,11/9/2021,244836,1953 S Woodland,Amarillo,Texas,,,,false,,
zcrm_1781014000119435127,11/5/2021,11/5/2021,,Elpaso,Colorado spring,,,,,false,,
zcrm_1781014000119347505,11/4/2021,11/4/2021,266722,3513 clearmont ave,Odessa,Texas,,,,false,,
zcrm_1781014000119291965,11/4/2021,11/4/2021,271580,715 S Tornillo St,Kermit,Texas,,,,false,,
zcrm_1781014000119262831,11/4/2021,11/4/2021,ID:c4f8ed2c-fe5d-484e-bf91-30f397184142,3720 Wally Allen Rd,Sacramento,California,,,,false,,
zcrm_1781014000119259609,11/4/2021,11/4/2021,111064,5401 Asbury Court,Tyler,Texas,,,,false,,
zcrm_1781014000119187828,11/3/2021,11/3/2021,242835,915 Brushy Creek Trl,Bandera,Texas,,,,false,,
zcrm_1781014000118944383,11/2/2021,11/3/2021,270942,8900 Lundy Lane,Amarillo,Texas,,,,false,,
zcrm_1781014000118936399,11/2/2021,11/3/2021,3490,2624 Saint Beulah Chapel Road,Montgomery,Texas,,,,false,,
zcrm_1781014000118927476,11/2/2021,11/4/2021,120160,2525 N Pearl #1103,Dallas,Texas,,,,false,,
zcrm_1781014000118771339,11/1/2021,11/4/2021,5300,613 E Jefferson St.,Waxahachie,Texas,,,,false,,
zcrm_1781014000118745925,11/1/2021,8/2/2021,ID:40676d01-8b7b-4c8e-97d1-0ac89c92cd59,13322 hiddendale #19,Saint Louis,Missouri,,,,false,,
zcrm_1781014000118745587,11/1/2021,1/14/2022,61971,7632 Bermejo Road,Fort Worth,Texas,,,,false,,
zcrm_1781014000118674115,11/1/2021,12/2/2021,187075,1325 County Road 106,Lampasas,Texas,"Nov 14, 2022",,,false,,
zcrm_1781014000118624513,11/1/2021,11/1/2021,61288,89 Lee Blvd.,Pottsboro,Texas,,,,false,,
zcrm_1781014000118483080,10/29/2021,10/30/2021,193018,4521 FM 1283,Pipe Creek,Texas,,,,false,,
zcrm_1781014000118327938,10/28/2021,10/28/2021,269341,402 Denver Blvd,San Antonio,Texas,,,,false,,
zcrm_1781014000118322291,10/28/2021,10/28/2021,269216,402 Denver Blvd,San Antonio,Texas,,,,false,,
zcrm_1781014000118161858,10/27/2021,10/30/2021,169407,834 Firefly Drive,San Antonio,Texas,,,,false,,
zcrm_1781014000118156861,10/27/2021,10/27/2021,116157,262 HIDEAWAY LN. CENTRAL,HIDEAWAY,Texas,,,,false,,
zcrm_1781014000118151824,10/27/2021,10/28/2021,254990,1941 Horseshoe Bend,Tobyhanna,Pennsylvania,,,,false,,
zcrm_1781014000118015534,10/26/2021,10/26/2021,198217,400 S Old Hwy 81,Kyle,Texas,,,,false,,
zcrm_1781014000117746263,10/25/2021,10/25/2021,89610,2159 Onondaga Way,Tobyhanna,Pennsylvania,"Feb 18, 2022",,,true,,
zcrm_1781014000117737756,10/25/2021,10/28/2021,211966,1612 3rd Avenue,Altoona,Pennsylvania,"Jan 26, 2022",,,true,,
zcrm_1781014000117684499,10/24/2021,10/24/2021,249614,2676 County Rd 2330,Stanton,Texas,,,,false,,
zcrm_1781014000117679336,10/24/2021,10/25/2021,165309,1303 Shady Lane,Lufkin,Texas,,,,false,,
zcrm_1781014000117678981,10/25/2021,10/25/2021,57754,2229 Loring Dr,Allen,Texas,,,,false,,
zcrm_1781014000117634857,10/24/2021,10/24/2021,68255,122 E Brandon Drive,San Antonio,Texas,,,,false,,
zcrm_1781014000117617376,10/23/2021,10/23/2021,190775,11886 Hwy 12,Orange,Texas,,,,false,,
zcrm_1781014000117529004,10/22/2021,11/4/2021,3554,2 Lazy Ln,The Woodlands,Texas,,,,false,,
zcrm_1781014000117488010,10/22/2021,10/22/2021,3554,42 S Mews Wood Ct,The Woodlands,Texas,,,,false,,
zcrm_1781014000117160370,10/20/2021,10/21/2021,8792,1606 Eden Ln,Arlington,Texas,,,,false,,
zcrm_1781014000117106130,10/20/2021,10/20/2021,204727,275 Hebert,Vidor,Texas,,,,false,,
zcrm_1781014000116871611,10/19/2021,10/19/2021,221773,146 CR 3130,Colmesneil,Texas,,,,false,,
zcrm_1781014000116718384,10/18/2021,10/21/2021,1200,6700 South County Rd 1160,Midland,Texas,,,,false,,
zcrm_1781014000116701341,10/18/2021,10/21/2021,4535,810 Parker Rd,Wylie,Texas,,,,false,,
zcrm_1781014000116695494,10/18/2021,10/18/2021,62002,1404 Waco Turner,Royse City,Texas,,,,false,,
